url,threat_name
http://dazzlecollections.co.za/THDXpHbk3YwA/HTolLw1ams3x/,emotet_november
http://172.105.226.75:8080/,emotet_november
http://voinet.ca/cgi-bin/RXDWHpi8dHHZf8/,emotet_november
https://joomlaadvanced.com/marrowx/fbCctJXM0/,emotet_november
http://103.224.241.74:8080/,emotet_november
https://barkstage.es/wp-content/0E7NdYl7TZuHMJq7/,emotet_november
http://demarsoft.com/ALPHAINSTALLS.US/lTsjpA6/,emotet_november
http://laboritm2022.scienceontheweb.net/css/RoMZndfiNHp/,emotet_november
http://greycoconut.com/edm/71qUA/,emotet_november
http://zonainformatica.es/tienda/XCHJmidSYTkE/,emotet_november
http://ftp.pricoat.com.mx/Fichas/3ybJLLXu5zqqn8Sx/,emotet_november
http://196.44.98.190:8080/,emotet_november
http://updailymail.com/cgi-bin/gBYmfqRi2utIS2n/,emotet_november
http://copayucatan.com.mx/wp-includes/BqaJMpC3osZ0LRnKK/,emotet_november
https://188.165.79.151/,emotet_november
http://straightmailconnect.com/cgi-bin/inc/,emotet_november
https://bosny.com/aspnet_client/5VLxhxQCFMinu6/,emotet_november
https://luzytextura.com/marfinance/gdwyLku/,emotet_november
http://xebabanhchohang.vn/wp-content/sux8Bfyu/,emotet_november
http://app.clubdedocentes.com/storage/DCcq9ekgH99sI/,emotet_november
http://swiftwebbox.com/cgi-bin/vNqoMtQilpysJYRwtGu/,emotet_november
http://ruitaiwz.com/wp-admin/sV1NeVxLDiHJ1xm/,emotet_november
http://ftp.agir-santeinternationale.com/doctors/KAacngW97n4ApzVBDdGy/,emotet_november
http://coinkub.com/wp-content/NL7Ddclhm/,emotet_november
https://geringer-muehle.de/wp-admin/G/,emotet_november
http://vourakilina.gr/6vtelq/Xo7C7m/,emotet_november
http://sourcecool.com/throng/iOD/,emotet_november
https://amorecuidados.com.br/wp-admin/t3D/,emotet_november
http://coinkub.com/wp-content/WwrJvjumS/,emotet_november
http://kabaruntukrakyat.com/wp-content/B9oJ0jh/,emotet_november
http://94.23.45.86:4143/,emotet_november
http://aibwireless.com/cgi-bin/zR2mG25Ssk8dH/,emotet_november
https://audioselec.com/about/dDw5ggtyMojggTqhc/,emotet_november
http://182.162.143.56/,emotet_november
http://ly.yjlianyi.top/wp-admin/NRAdJ/,emotet_november
http://www.spinbalence.com/admin3693/Z6WQpmNRNj6041fU2zpt/,emotet_november
http://kabaruntukrakyat.com/wp-content/ES/,emotet_november
https://chobemaster.com/INFECTED/LEdXM4gdwN4mgnlC/,emotet_november
http://cngst.com/data/fXWpDbJ3KwAybE/,emotet_november
http://www.aymanwahdan.at/seite/FAeyew9/,emotet_november
http://cagdassahin.com/wp-content/no72w36Uoo6zzgP8JolL/,emotet_november
http://ftp.annuncivendereairussi.it/oc-admin/7RVaIAsFF/,emotet_november
http://laboritm2022.scienceontheweb.net/css/RoMZndfiNHp/,emotet_november
http://intolove.co.uk/wp-admin/FbGhiWtrEzrQ/,emotet_november
https://blacksebo.de/sharedassets/fA/,emotet_november
https://bikkviz.com/wp-admin/NyT44HkVg/,emotet_november
http://chist.com/dir-/HH/,emotet_november
http://coadymarine.com/Admin/ekamS7WWDkLwS44q/,emotet_november
http://www.thuybaohuy.com/wp-content/EmZJY7/,emotet_november
https://aslum.net/3d/0vzZVHw6At2SYrwiv5/,emotet_november
http://atici.net/old/GdvEdPSuTgnDW1LtTIU/,emotet_november
http://straightmailconnect.com/cgi-bin/inc/,emotet_november
http://a.angel-tn.idv.tw/web_images/r4psvIE1r6WJT/,emotet_november
http://www.nipunpharmaskill.com/fonts/CgI1tduJfA/,emotet_november
http://45.127.102.193/images/rbwMLaaD9HkvFU4Px/,emotet_november
http://158.199.168.181/i-bmail/ecbxbEwwy/,emotet_november
http://mchat.medianewsonline.com/headers/onE6NirmxFsYoU3FHR/,emotet_november
http://9hym.com/images/SXVIe4tbJw8ZCfa4TEt/,emotet_november
http://aibwireless.com/cgi-bin/zR2mG25Ssk8dH/,emotet_november
http://alvaovillagecamping.pt/wp-content/Ra9iwOPb6uLf/,emotet_november
http://andrewpharma.com/ost/NjKVUWPAuvq4Sr/,emotet_november
http://anguklaw.com/microsoft-clearscript/oVgMlzJ61/,emotet_november
http://brittknight.com/PHP/Aqxf09OugZ/,emotet_november
http://cagdassahin.com/wp-content/no72w36Uoo6zzgP8JolL/,emotet_november
http://canterapola.es/semihibernation/5H44GMEZ17GrW/,emotet_november
http://coinkub.com/wp-content/WwrJvjumS/,emotet_november
http://cultura.educad.pe/wp-content/A86I7QxwuEZV/,emotet_november
http://ftp.agir-santeinternationale.com/doctors/KAacngW97n4ApzVBDdGy/,emotet_november
http://ftp.annuncivendereairussi.it/oc-admin/7RVaIAsFF/,emotet_november
http://helpeve.com/multiwp/cxpkaAkAKPRUs4KL/,emotet_november
http://hsweixintp.com/wp-admin/3c2etiFC2RwmHfTS/,emotet_november
http://intolove.co.uk/wp-admin/FbGhiWtrEzrQ/,emotet_november
http://isc.net.ua/themes/3rU/,emotet_november
http://kabaruntukrakyat.com/wp-content/B9oJ0jh/,emotet_november
http://laboritm2022.scienceontheweb.net/css/RoMZndfiNHp/,emotet_november
http://ly.yjlianyi.top/wp-admin/NRAdJ/,emotet_november
http://navylin.com/bsavxiv/axHQYKl/,emotet_november
http://nlasandbox.com/facebookpage/JFqg2Aqkl3UPZi6xGz/,emotet_november
http://ruitaiwz.com/wp-admin/sV1NeVxLDiHJ1xm/,emotet_november
https://aberractivity.hu/iqq/Dmtv/,emotet_november
https://akarweb.net/cgi-bin/fWWuTf6mddh6Idq/,emotet_november
https://akuntansi.itny.ac.id/asset/9aVFvYeaSKOhGBSLx/,emotet_november
https://aldina.jp/wp-admin/YvD46yh/,emotet_november
https://amorecuidados.com.br/wp-admin/t3D/,emotet_november
https://anamafegarcia.es/css/HfFXMTXvc40t/,emotet_november
https://andorsat.com/css/5xdvDtgW0H4SrZokxM/,emotet_november
https://aprendeconmireia.com/images/wBu/,emotet_november
http://sat7ate.com/wordpress/ZAf5j4MG8Hwnig/,emotet_november
https://atlantia.sca.org/php_fragments/D8Nwm2F80BL4s/,emotet_november
https://audioselec.com/about/dDw5ggtyMojggTqhc/,emotet_november
https://geringer-muehle.de/wp-admin/G/,emotet_november
http://sourceintership.com/vendor/rZnJL9pPUjA9pU/,emotet_november
http://swiftwebbox.com/cgi-bin/vNqoMtQilpysJYRwtGu/,emotet_november
https://www.alliance-habitat.com/cache/lE8/,emotet_november
http://thuybaohuy.com/wp-content/u3MJwXSP9tmiaTCyZD/,emotet_november
http://times.my/wp-includes/1OgxQPFaUhS/,emotet_november
http://updailymail.com/cgi-bin/gBYmfqRi2utIS2n/,emotet_november
http://voinet.ca/cgi-bin/RXDWHpi8dHHZf8/,emotet_november
http://vourakilina.gr/6vtelq/Xo7C7m/,emotet_november
http://webboxrep.com/cgi-bin/WSc3x09KmXuRK8Bpro/,emotet_november
http://wordpress.xinmoshiwang.com/list/cRIH9Bd/,emotet_november
http://www.3d-stickers.com/Content/Afa1PcRuxh/,emotet_november
http://www.angloextrema.com.br/assets/mQVRrHu7o0eJXxTFu/,emotet_november
http://www.aymanwahdan.at/seite/FAeyew9/,emotet_november
http://www.campusconindigital.org/moodle/LumMe/,emotet_november
http://www.mountaineering.org.tw/jp.bad/WWhvAMebz5qT/,emotet_november
http://www.muyehuayi.com/cmp/Vtm2m7z88g/,emotet_november
http://www.spinbalence.com/Adapter/moycMR/,emotet_november
http://www.thebeginningstore.in/0202498070/m2x8inU7TSiuO3px/,emotet_november
http://yesdeko.com/app/yTjFWTnDxio/,emotet_november
http://yuanliao.raluking.com/overemotionality/Vfc9v1ebcmaEguw/,emotet_november
http://www.iam.ch/wp-content/cache/minify/O1OAjWnfen/,emotet_november
http://alagi.ge/application/irnz5Rs8qWvQrf/,emotet_november
http://aquariorecords.com.br/wp-content/A8G3ownNApEj1L4hF/,emotet_november
http://armannahalpersian.ir/3H5qqUOB/,emotet_november
http://www.stickers-et-deco.com/Adapter/lYw/,emotet_november
http://linhkiendoc.com/app/payments/qoy5JqpLqrbsKl/,emotet_november
https://wijsneusmedia.nl/cgi-bin/DvxmZndf0/,emotet_november
http://mulmatdol.com/adm/Fa/,emotet_november
http://www.darularqompatean.com/asq/IcVMFfwR65Yf8fMd5G/,emotet_november
http://kairaliagencies.com/data_winning/AM9gRjhkiEc5m/,emotet_november
https://bosny.com/aspnet_client/5VLxhxQCFMinu6/,emotet_november
http://christplanet.com/wp-admin/maint/mtlsi/WohDqMAVo/,emotet_november
https://caimari.com/wp-includes/xSorfU1K1iw/,emotet_november
http://cybertech.freeoda.com/ct/go6hL733p4vjEnuu/,emotet_november
http://demo.cansunoto.com/lYqTuQ0qe5r2Y/,emotet_november
http://danoblab.com/wordpress_4/Fw/,emotet_november
http://davidwehrle.com/zgRNwNz72uHp56kxL/,emotet_november
https://joomlaadvanced.com/marrowx/fbCctJXM0/,emotet_november
http://dahtkahm.com/ZWoU28T4TJH/,emotet_november
https://www.cginforma.com.br/wp-admin/z2qHkUROsrTf/,emotet_november
https://copunupo.ac.zm/cgi-bin/bNoAgU9/,emotet_november
http://demarsoft.com/ALPHAINSTALLS.US/lTsjpA6/,emotet_november
http://cloudxml.com.br/L45R4qJJFH/ESXAIhm/,emotet_november
http://clockworktradeservices.com/wp-admin/uFRWXkuTnDAbQtIO/,emotet_november
http://clanbaker.org/css/khhl7kT2n69n/,emotet_november
http://coadymarine.com/Admin/ekamS7WWDkLwS44q/,emotet_november
https://blacksebo.de/sharedassets/fA/,emotet_november
http://chist.com/dir-/HH/,emotet_november
https://bikkviz.com/wp-admin/NyT44HkVg/,emotet_november
http://royreid.co.uk/wp-content/UIa3o/,emotet_november
http://eznetb.synology.me/@eaDir/7ks2a6g9TV/,emotet_november
http://www.chawkyfrenn.com/icon/BzGzSWFZIZGaTK/,emotet_november
https://www.controlnetworks.com.au/wp-content/nlwkhG9/,emotet_november
http://demirelmarka.com/wp-admin/vMmu5VHyAbUgIU/,emotet_november
http://brianso.com/imagenes/QQs/,emotet_november
http://yesdeko.com/app/Fxxsxdcj25x/,emotet_november
http://mulmatdol.com/adm/QBdMh52eJUVp/,emotet_november
http://www.chacaltattoo.com.br/css/m51P4/,emotet_november
https://cheffsys.com/css/5JqXCHJmidSY/,emotet_november
https://encuadernacionesartis.com/Vk2Z1Na/,emotet_november
http://www.charmingsoftech.com/AMMAN/AAVuCNHo/,emotet_november
http://championsfactorysampaios.com.br/xt5HKu/tDs8WsKOxQFq/,emotet_november
http://central-nutrition.com/wp-content/Nh1L6YR4qlDFWS58cVB/,emotet_november
https://dacsandongthapmuoi.vn/system/cron/HwOtNCFo/,emotet_november
http://bigm.ir/wp-admin/jzIV5U90h9qbK7WK8RTZ/,emotet_november
https://webhoanggia.com/wp-admin/HfvXIwOTCGao9A/,emotet_november
http://cultura.educad.pe/wp-content/j7xDGLEkY/,emotet_november
http://nlasandbox3.com/backup/30GgTbqrmoBcs/,emotet_november
http://sat7ate.com/wordpress/XZOzT/,emotet_november
https://datie-tw.com/img/SvH/,emotet_november
https://caimari.com/wp-includes/E3/,emotet_november
http://borntobefree.org.za/d3hEMgx7B/gKjYZXet98DzbCPzMsQ/,emotet_november
http://www.detertecnica.com/var/yROsVkd/,emotet_november
https://cs.com.sg/Backup/Bk778kXNKMiH5vH/,emotet_november
https://j2ccamionmagasin.fr/css/1Mp8y/,emotet_november
http://atici.net/old/PkZI74DD/,emotet_november
http://laboritmtest2022.scienceontheweb.net/images/aV5RfMoiboyOdnswRa/,emotet_november
http://bytesendesign.nl/cgi-bin/oJYQiWRZITmFqE1H/,emotet_november
https://blangkonstudio.com/webdeveloper/XZ/,emotet_november
http://45.32.114.141/xilte/SYtPsYVOaJpNvcqVTOi/,emotet_november
http://ftp.agoraexpress.info/cgi-bin/rooSQD2tWB/,emotet_november
http://bet-invest.com/mail/nui/,emotet_november
http://db.rikaz.tech/lCx76IlkrBtEsqNFA7/H9YoD9PuGAHGb3MHZz/,emotet_november
https://www.manchesterot.co.uk/about-us/KEfGo/,emotet_november
https://bencevendeghaz.hu/2zjoi/aUJLqwAxxlq/,emotet_november
http://www.nipunpharmaskill.com/fonts/jHAVDcbRKKHP24FAf/,emotet_november
https://amorecuidados.com.br/wp-admin/baPRbSWvbBq/,emotet_november
https://www.conceptagency.net/css/zXC/,emotet_november
http://www.atashelement.ir/qds-seo-url-autofill/tmSetsq0wxsmXdA/,emotet_november
https://cpcwiki.de/images/rirOpdztUEfG7WJ/,emotet_november
http://a.angel-tn.idv.tw/web_images/aa7fEDOPvT2F1i/,emotet_november
http://talles.atwebpages.com/sistemas/2WReqC3w1bZsCp/,emotet_november
https://files.encendercomunicacion.com/jardinesdelpilar/7tTka2RzzAH/,emotet_november
http://argojeans.com/FxCredit/tGNivisLKJet7a/,emotet_november
https://annunziato.com.br/swf/5FJ0eeAsKYPctsq/,emotet_november
http://blacksmithbooks.com/blog/yinA3nT/,emotet_november
http://navylin.com/autopoisonous/yT4y0aa/,emotet_november
http://www.3d-stickers.com/cache/ULfOeC4z7U/,emotet_november
http://coinkub.com/wp-content/NL7Ddclhm/,emotet_november
http://cngst.com/data/fXWpDbJ3KwAybE/,emotet_november
http://www.spinbalence.com/admin3693/Z6WQpmNRNj6041fU2zpt/,emotet_november
https://chobemaster.com/INFECTED/LEdXM4gdwN4mgnlC/,emotet_november
http://kabaruntukrakyat.com/wp-content/ES/,emotet_november
http://bevos-training.com/images/MtzUd/,emotet_november
http://ec2-52-89-237-150.us-west-2.compute.amazonaws.com/bhr/wwqjkbu6mk/,emotet_november
http://ctel.com.my/images/J5FV3DsngleQ3/,emotet_november
http://www.clinicaportalpsicologia.com.br/wp-includes/d6tkyFFBNwY/,emotet_november
http://bwsengineering.co.za/configSHV/H0Rs/,emotet_november
http://hsweixintp.com/wp-admin/4m1WxDxza6D8SVrfF/,emotet_november
http://www.cecambrils.cat/wp-content/cXEhHssszV/,emotet_november
http://www.stickers-et-deco.com/admin002vqimbe/hRFZkkzLIl/,emotet_november
http://www.cubix-is.nl/___installation/xRTDRO4qVNwMIg9Wd2u/,emotet_november
https://www.greenvalleyschool.com/rand_images/wbd79XyFhB/,emotet_november
https://www.llev.com.br/app/MpWGl120ya0z56ky/,emotet_november
http://m-ainsurance.com/wp-admin/M4ezdm1UfI/,emotet_november
http://devinagallagher.com/NSA/BVks/,emotet_november
http://darwinistic.com/icon/pvxwXfuOXowTDDg/,emotet_november
http://cubicegg.asia/assets/hQlJfFO/,emotet_november
http://brittknight.com/PHP/qy6/,emotet_november
http://nlasandbox3.com/backup/iCxLdPuH6tfxDQR2/,emotet_november
http://yesdeko.com/app/mydLAE/,emotet_november
http://cultura.educad.pe/wp-content/Vy5ft0Rw/,emotet_november
http://demo.cansunoto.com/lYqTuQ0qe5r2Y/JM1VqkOTTwt7Bvsu/,emotet_november
http://chist.com/dir-/N5zALqqTmf/,emotet_november
http://helpeve.com/wp-admin/sOdeuF1c4DV2h/,emotet_november
http://www.chawkyfrenn.com/icon/LRWYSefRL7/,emotet_november
http://christplanet.com/wp-admin/maint/mtlsi/TxsAE7TAAb/,emotet_november
http://onaltiyadokuz.net/wp-snapshots/9Fvr0E6cY/,emotet_november
http://ftp.appleshipstores.com/admin/8rsSDMyJv31SRdz/,emotet_november
http://cepasvirtual.com.ar/moodle/Lb4gSXE/,emotet_november
http://wordpress.xinmoshiwang.com/list/1N5ty/,emotet_november
http://bundlefilm.com/headers/lkfBH3Czw9CjEW07P2/,emotet_november
http://camsanparke.net/wp-content/h2Ja5bwB03hnyfCb/,emotet_november
http://royreid.co.uk/wp-content/dCwG/,emotet_november
https://cs.com.sg/admin/a1lR5wu/,emotet_november
http://www.angloextrema.com.br/assets/oEt1yYckHKlnNIq/,emotet_november
http://www.muyehuayi.com/cmp/8asA99KPsyA/v6lUsWbLen/,emotet_november
https://wijsneusmedia.nl/cgi-bin/kFB/,emotet_november
http://concivilpa.com.py/wp-admin/i3CQu9dzDrMW/,emotet_november
http://case.co.il/_js/dooigYa/,emotet_november
http://fixoutlet.com/logs/OGlRuU/,emotet_november
http://blacktequila.com.br/2fb62HWWoKi5nfEq2D/XB5VOAXZkhVhSKveYUV/,emotet_november
http://www.cesasin.com.ar/administrator/viA95RR/,emotet_november
http://choltice.eu/mwc/syl3Y/,emotet_november
https://encuadernacionesartis.com/Vk2Z1Na/IZpyySkbU/,emotet_november
http://bytesendesign.nl/cgi-bin/LolX/,emotet_november
http://eznetb.synology.me/@eaDir/E36Y/,emotet_november
https://www.conceptagency.net/css/b8eaKN/,emotet_november
http://45.32.114.141/xilte/Uqm6Eysf3Hkjwh/,emotet_november
https://bencevendeghaz.hu/2zjoi/cwfKJOzA/,emotet_november
http://ruitaiwz.com/wp-admin/MXlp5IsUKwT1k0DtzT/,emotet_november
https://bosny.com/aspnet_client/R50QIOGjmvVlr/,emotet_november
http://asrani.garudaputih.com/nutabalong/bJYqoUIr99qNfoPDx/,emotet_november
http://navylin.com/autopoisonous/4fZQW/,emotet_november
http://db.rikaz.tech/lCx76IlkrBtEsqNFA7/zPYJzpOnzstNOiRHob/,emotet_november
